QuizTitle,QuizDescription,QuestionText,Category,Difficulty,Points,OptionText,IsCorrect
Queen Quiz: Encore (Part 13),,Which Queen studio album has both 'My Fairy King' and 'Liar' on its original track list?,,,,Sheer Heart Attack,false
Queen Quiz: Encore (Part 13),,Which Queen studio album has both 'My Fairy King' and 'Liar' on its original track list?,,,,Queen,true
Queen Quiz: Encore (Part 13),,Which Queen studio album has both 'My Fairy King' and 'Liar' on its original track list?,,,,News of the World,false
Queen Quiz: Encore (Part 13),,On which Queen studio album is 'Jesus' found in the original track list?,Albums,medium,2,The Miracle,false
Queen Quiz: Encore (Part 13),,On which Queen studio album is 'Jesus' found in the original track list?,,,,A Kind of Magic,false
Queen Quiz: Encore (Part 13),,On which Queen studio album is 'Jesus' found in the original track list?,,,,A Night at the Opera,false
Queen Quiz: Encore (Part 13),,On which Queen studio album is 'Jesus' found in the original track list?,,,,Queen,true
Queen Quiz: Encore (Part 13),,Which Queen studio album has both 'The Invisible Man' and 'Breakthru' on its original track list?,Albums,medium,2,The Miracle,true
Queen Quiz: Encore (Part 13),,Which Queen studio album has both 'The Invisible Man' and 'Breakthru' on its original track list?,,,,The Works,false
Queen Quiz: Encore (Part 13),,Which Queen studio album has both 'The Invisible Man' and 'Breakthru' on its original track list?,,,,The Game,false
Queen Quiz: Encore (Part 13),,Which Queen studio album has both 'The Invisible Man' and 'Breakthru' on its original track list?,,,,A Day at the Races,false
Queen Quiz: Encore (Part 13),,On which Queen studio album is 'Princes of the Universe' found in the original track list?,Albums,medium,2,The Miracle,false
Queen Quiz: Encore (Part 13),,On which Queen studio album is 'Princes of the Universe' found in the original track list?,,,,A Kind of Magic,true
Queen Quiz: Encore (Part 13),,On which Queen studio album is 'Princes of the Universe' found in the original track list?,,,,Jazz,false
Queen Quiz: Encore (Part 13),,On which Queen studio album is 'Princes of the Universe' found in the original track list?,,,,The Game,false
Queen Quiz: Encore (Part 13),,Which track closes the original A Day at the Races album?,Albums,medium,2,Mustapha,false
Queen Quiz: Encore (Part 13),,Which track closes the original A Day at the Races album?,,,,Seven Seas of Rhye,false
Queen Quiz: Encore (Part 13),,Which track closes the original A Day at the Races album?,,,,Teo Torriatte (Let Us Cling Together),true
Queen Quiz: Encore (Part 13),,Which track closes the original A Day at the Races album?,,,,Radio Ga Ga,false
Queen Quiz: Encore (Part 13),,Which track opens the original Hot Space album?,Albums,medium,2,Is This the World We Created...?,false
Queen Quiz: Encore (Part 13),,Which track opens the original Hot Space album?,,,,Death on Two Legs,false
Queen Quiz: Encore (Part 13),,Which track opens the original Hot Space album?,,,,The Show Must Go On,false
Queen Quiz: Encore (Part 13),,Which track opens the original Hot Space album?,,,,Staying Power,true
Queen Quiz: Encore (Part 13),,Which Queen studio album has both 'In the Lap of the Gods' and 'Stone Cold Crazy' on its original track list?,Albums,medium,2,Sheer Heart Attack,true
Queen Quiz: Encore (Part 13),,Which Queen studio album has both 'In the Lap of the Gods' and 'Stone Cold Crazy' on its original track list?,,,,Jazz,false
Queen Quiz: Encore (Part 13),,Which Queen studio album has both 'In the Lap of the Gods' and 'Stone Cold Crazy' on its original track list?,,,,Queen,false
Queen Quiz: Encore (Part 13),,Which Queen studio album has both 'In the Lap of the Gods' and 'Stone Cold Crazy' on its original track list?,,,,The Game,false
Queen Quiz: Encore (Part 13),,Which Queen studio album has both 'You and I' and 'Somebody to Love' on its original track list?,Albums,medium,2,Jazz,false
Queen Quiz: Encore (Part 13),,Which Queen studio album has both 'You and I' and 'Somebody to Love' on its original track list?,,,,A Day at the Races,true
Queen Quiz: Encore (Part 13),,Which Queen studio album has both 'You and I' and 'Somebody to Love' on its original track list?,,,,Queen II,false
Queen Quiz: Encore (Part 13),,Which Queen studio album has both 'You and I' and 'Somebody to Love' on its original track list?,,,,News of the World,false
Queen Quiz: Encore (Part 13),,On which Queen studio album is 'Calling All Girls' found in the original track list?,Albums,medium,2,A Night at the Opera,false
Queen Quiz: Encore (Part 13),,On which Queen studio album is 'Calling All Girls' found in the original track list?,,,,Sheer Heart Attack,false
Queen Quiz: Encore (Part 13),,On which Queen studio album is 'Calling All Girls' found in the original track list?,,,,Hot Space,true
Queen Quiz: Encore (Part 13),,On which Queen studio album is 'Calling All Girls' found in the original track list?,,,,The Miracle,false
Queen Quiz: Encore (Part 13),,"On the original The Works track list, what comes immediately after 'Keep Passing the Open Windows'?",Album Tracks,hard,3,Machines (or Back to Humans),false
Queen Quiz: Encore (Part 13),,"On the original The Works track list, what comes immediately after 'Keep Passing the Open Windows'?",,,,Man on the Prowl,false
Queen Quiz: Encore (Part 13),,"On the original The Works track list, what comes immediately after 'Keep Passing the Open Windows'?",,,,It's a Hard Life,false
Queen Quiz: Encore (Part 13),,"On the original The Works track list, what comes immediately after 'Keep Passing the Open Windows'?",,,,Hammer to Fall,true
Queen Quiz: Encore (Part 13),,"On the original Sheer Heart Attack track list, what comes immediately before 'In the Lap of the Gods... Revisited'?",Album Tracks,hard,3,She Makes Me (Stormtrooper in Stilettoes),true
Queen Quiz: Encore (Part 13),,"On the original Sheer Heart Attack track list, what comes immediately before 'In the Lap of the Gods... Revisited'?",,,,Brighton Rock,false
Queen Quiz: Encore (Part 13),,"On the original Sheer Heart Attack track list, what comes immediately before 'In the Lap of the Gods... Revisited'?",,,,Lily of the Valley,false
Queen Quiz: Encore (Part 13),,"On the original Sheer Heart Attack track list, what comes immediately before 'In the Lap of the Gods... Revisited'?",,,,Bring Back That Leroy Brown,false
Queen Quiz: Encore (Part 13),,"On the original A Kind of Magic track list, what comes immediately before 'A Kind of Magic'?",Album Tracks,hard,3,Pain Is So Close to Pleasure,false
Queen Quiz: Encore (Part 13),,"On the original A Kind of Magic track list, what comes immediately before 'A Kind of Magic'?",,,,One Vision,true
Queen Quiz: Encore (Part 13),,"On the original A Kind of Magic track list, what comes immediately before 'A Kind of Magic'?",,,,Don't Lose Your Head,false
Queen Quiz: Encore (Part 13),,"On the original A Kind of Magic track list, what comes immediately before 'A Kind of Magic'?",,,,Gimme the Prize (Kurgan's Theme),false
Queen Quiz: Encore (Part 13),,Which track opens the original Fun in Space (Roger Taylor) album?,Solo Projects,hard,3,Another World,false
Queen Quiz: Encore (Part 13),,Which track opens the original Fun in Space (Roger Taylor) album?,,,,Let's Turn It On,false
Queen Quiz: Encore (Part 13),,Which track opens the original Fun in Space (Roger Taylor) album?,,,,No Violins,true
Queen Quiz: Encore (Part 13),,Which track opens the original Fun in Space (Roger Taylor) album?,,,,The Dark,false
Queen Quiz: Encore (Part 13),,Who wrote the Queen album track 'Spread Your Wings'?,Songwriting,hard,3,Brian May,false
Queen Quiz: Encore (Part 13),,Who wrote the Queen album track 'Spread Your Wings'?,,,,Freddie Mercury,false
Queen Quiz: Encore (Part 13),,Who wrote the Queen album track 'Spread Your Wings'?,,,,Roger Taylor,false
Queen Quiz: Encore (Part 13),,Who wrote the Queen album track 'Spread Your Wings'?,,,,John Deacon,true
Queen Quiz: Encore (Part 13),,Who wrote the Queen album track 'Now I'm Here'?,Songwriting,hard,3,Brian May,true
Queen Quiz: Encore (Part 13),,Who wrote the Queen album track 'Now I'm Here'?,,,,Freddie Mercury,false
Queen Quiz: Encore (Part 13),,Who wrote the Queen album track 'Now I'm Here'?,,,,Roger Taylor,false
Queen Quiz: Encore (Part 13),,Who wrote the Queen album track 'Now I'm Here'?,,,,John Deacon,false
Queen Quiz: Encore (Part 13),,"On the original Hot Space track list, what comes immediately before 'Calling All Girls'?",Album Tracks,hard,3,Back Chat,false
Queen Quiz: Encore (Part 13),,"On the original Hot Space track list, what comes immediately before 'Calling All Girls'?",,,,Life Is Real (Song for Lennon),true
Queen Quiz: Encore (Part 13),,"On the original Hot Space track list, what comes immediately before 'Calling All Girls'?",,,,Dancer,false
Queen Quiz: Encore (Part 13),,"On the original Hot Space track list, what comes immediately before 'Calling All Girls'?",,,,Put Out the Fire,false
Queen Quiz: Encore (Part 13),,Which Extreme singer performed 'Hammer to Fall' with Queen at the 1992 tribute concert?,After Freddie,hard,3,Joe Elliott,false
Queen Quiz: Encore (Part 13),,Which Extreme singer performed 'Hammer to Fall' with Queen at the 1992 tribute concert?,,,,James Hetfield,false
Queen Quiz: Encore (Part 13),,Which Extreme singer performed 'Hammer to Fall' with Queen at the 1992 tribute concert?,,,,Gary Cherone,true
Queen Quiz: Encore (Part 13),,Which Extreme singer performed 'Hammer to Fall' with Queen at the 1992 tribute concert?,,,,Ian Hunter,false
Queen Quiz: Encore (Part 13),,"On the original The Game track list, what comes immediately before 'Don't Try Suicide'?",Album Tracks,hard,3,Need Your Loving Tonight,false
Queen Quiz: Encore (Part 13),,"On the original The Game track list, what comes immediately before 'Don't Try Suicide'?",,,,Crazy Little Thing Called Love,false
Queen Quiz: Encore (Part 13),,"On the original The Game track list, what comes immediately before 'Don't Try Suicide'?",,,,Coming Soon,false
Queen Quiz: Encore (Part 13),,"On the original The Game track list, what comes immediately before 'Don't Try Suicide'?",,,,Rock It (Prime Jive),true
Queen Quiz: Encore (Part 13),,Who wrote the Queen album track 'Back Chat'?,Songwriting,hard,3,John Deacon,true
Queen Quiz: Encore (Part 13),,Who wrote the Queen album track 'Back Chat'?,,,,Brian May,false
Queen Quiz: Encore (Part 13),,Who wrote the Queen album track 'Back Chat'?,,,,Freddie Mercury,false
Queen Quiz: Encore (Part 13),,Who wrote the Queen album track 'Back Chat'?,,,,Roger Taylor,false
Queen Quiz: Encore (Part 13),,"On the original Electric Fire (Roger Taylor) track list, what comes immediately before 'London Town, C'mon Down'?",Solo Projects,hard,4,No More Fun,false
Queen Quiz: Encore (Part 13),,"On the original Electric Fire (Roger Taylor) track list, what comes immediately before 'London Town, C'mon Down'?",,,,Working Class Hero,true
Queen Quiz: Encore (Part 13),,"On the original Electric Fire (Roger Taylor) track list, what comes immediately before 'London Town, C'mon Down'?",,,,People on Streets,false
Queen Quiz: Encore (Part 13),,"On the original Electric Fire (Roger Taylor) track list, what comes immediately before 'London Town, C'mon Down'?",,,,Where Are You Now?,false
Queen Quiz: Encore (Part 13),,"On the original Strange Frontier (Roger Taylor) track list, what comes immediately after 'Masters of War'?",Solo Projects,hard,4,Racing in the Street,false
Queen Quiz: Encore (Part 13),,"On the original Strange Frontier (Roger Taylor) track list, what comes immediately after 'Masters of War'?",,,,Strange Frontier,false
Queen Quiz: Encore (Part 13),,"On the original Strange Frontier (Roger Taylor) track list, what comes immediately after 'Masters of War'?",,,,Abandonfire,true
Queen Quiz: Encore (Part 13),,"On the original Strange Frontier (Roger Taylor) track list, what comes immediately after 'Masters of War'?",,,,Killing Time,false
Queen Quiz: Encore (Part 13),,"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately before 'Living on My Own'?",Solo Projects,hard,4,Your Kind of Lover,false
Queen Quiz: Encore (Part 13),,"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately before 'Living on My Own'?",,,,Foolin' Around,false
Queen Quiz: Encore (Part 13),,"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately before 'Living on My Own'?",,,,My Love Is Dangerous,false
Queen Quiz: Encore (Part 13),,"On the original Mr. Bad Guy (Freddie Mercury) track list, what comes immediately before 'Living on My Own'?",,,,There Must Be More to Life Than This,true
Queen Quiz: Encore (Part 13),,"On the original Strange Frontier (Roger Taylor) track list, what comes immediately before 'Young Love'?",Solo Projects,hard,4,Killing Time,true
Queen Quiz: Encore (Part 13),,"On the original Strange Frontier (Roger Taylor) track list, what comes immediately before 'Young Love'?",,,,Man on Fire,false
Queen Quiz: Encore (Part 13),,"On the original Strange Frontier (Roger Taylor) track list, what comes immediately before 'Young Love'?",,,,Abandonfire,false
Queen Quiz: Encore (Part 13),,"On the original Strange Frontier (Roger Taylor) track list, what comes immediately before 'Young Love'?",,,,Strange Frontier,false
Queen Quiz: Encore (Part 14),"25 new Queen questions spanning the albums, solo projects, band members, and the years after Freddie.",On which Queen studio album is 'Dancer' found in the original track list?,Albums,easy,1,Hot Space,true
Queen Quiz: Encore (Part 14),,On which Queen studio album is 'Dancer' found in the original track list?,,,,News of the World,false
Queen Quiz: Encore (Part 14),,On which Queen studio album is 'Dancer' found in the original track list?,,,,A Day at the Races,false
Queen Quiz: Encore (Part 14),,On which Queen studio album is 'Dancer' found in the original track list?,,,,A Kind of Magic,false
Queen Quiz: Encore (Part 14),,Which Queen studio album has both 'White Queen (As It Began)' and 'Some Day One Day' on its original track list?,Albums,easy,1,Innuendo,false
Queen Quiz: Encore (Part 14),,Which Queen studio album has both 'White Queen (As It Began)' and 'Some Day One Day' on its original track list?,,,,Queen II,true
Queen Quiz: Encore (Part 14),,Which Queen studio album has both 'White Queen (As It Began)' and 'Some Day One Day' on its original track list?,,,,A Night at the Opera,false
Queen Quiz: Encore (Part 14),,Which Queen studio album has both 'White Queen (As It Began)' and 'Some Day One Day' on its original track list?,,,,News of the World,false
